timestamp,cpu_pct,mem_pct,net_in_kbps,net_out_kbps,disk_io_ops,latency_ms,errors_5xx,queue_depth,build_number
59880,4.58,60.67,625.4,245.1,182,1.00,0,112.8,1042
59910,0.50,60.45,767.1,267.7,63,1.00,0,113.1,1042
59940,0.50,60.21,505.3,156.6,121,1.00,0,112.9,1042
59970,0.50,60.28,429.4,153.3,74,1.00,0,112.6,1042
60000,3.11,60.67,356.5,128.3,95,1.00,1,113.7,1042
60030,2.76,60.94,364.7,184.5,148,1.00,0,112.8,1042
60060,1.81,60.88,459.5,114.0,49,1.00,0,113.0,1042
60090,0.50,61.18,810.9,219.7,154,1.00,0,112.4,1042
60120,2.51,61.23,519.4,169.7,109,1.00,0,113.6,1042
60150,0.50,61.42,519.1,225.4,45,1.00,0,114.2,1042
60180,0.50,61.91,546.5,241.1,84,1.00,0,115.1,1042
60210,0.50,61.68,358.8,128.3,104,1.00,0,115.1,1042
60240,0.50,61.45,442.5,148.2,34,1.00,0,114.3,1042
60270,3.66,61.20,554.6,187.9,31,1.00,0,113.3,1042
60300,1.68,61.05,532.5,220.2,13,1.00,0,114.2,1042
60330,0.50,60.84,382.8,142.7,139,1.00,0,115.2,1042
60360,2.96,61.02,460.8,145.8,85,1.00,0,116.4,1042
60390,0.50,61.56,440.1,136.7,142,1.00,0,116.2,1042
60420,3.28,61.76,499.4,168.5,53,1.00,0,116.5,1042
60450,4.28,61.84,781.6,244.3,50,1.00,0,116.8,1042
60480,0.50,61.94,752.1,271.2,18,1.00,0,117.5,1042
60510,4.22,61.68,690.0,288.2,158,1.00,0,116.8,1042
60540,0.50,61.51,800.1,266.5,113,1.00,0,116.5,1042
60570,0.50,61.70,360.7,130.9,125,1.00,0,115.4,1042
60600,4.99,61.38,717.1,195.2,42,1.00,0,116.3,1042
60630,0.51,61.07,734.3,293.7,153,1.00,0,117.2,1042
60660,0.50,61.57,328.6,119.7,176,1.00,0,117.7,1042
60690,0.50,61.91,743.5,264.2,90,1.00,0,118.7,1042
60720,5.93,62.37,742.0,228.6,116,1.00,0,118.3,1042
60750,6.28,62.43,597.6,217.8,194,1.00,0,117.7,1042
60780,2.99,62.46,519.9,201.1,133,1.00,0,118.6,1042
60810,0.50,62.98,359.0,150.3,111,1.00,0,118.5,1042
60840,0.50,62.64,664.5,221.7,209,1.00,0,118.5,1042
60870,0.50,62.72,425.3,164.4,110,1.00,0,118.0,1042
60900,2.73,62.45,496.8,195.8,133,1.00,0,117.4,1042
60930,3.18,62.74,604.5,239.0,132,1.00,0,116.4,1042
60960,6.25,62.60,426.8,92.3,127,1.44,0,115.8,1042
60990,1.97,62.83,615.6,249.0,132,1.00,0,114.9,1042
61020,5.12,62.92,656.2,262.4,161,1.50,0,115.5,1042
61050,9.82,62.61,461.0,176.1,263,1.85,0,115.9,1042
61080,9.30,63.12,632.8,217.3,170,1.80,0,115.9,1042
61110,5.89,62.79,392.6,129.4,216,1.00,0,115.0,1042
61140,6.03,63.18,532.6,196.4,269,1.00,0,115.0,1042
61170,10.37,63.10,284.8,85.0,164,2.02,0,116.0,1042
61200,5.32,63.05,732.6,283.9,225,1.00,0,115.0,1042
61230,12.10,63.19,564.8,243.1,294,2.82,0,115.3,1042
61260,10.85,63.22,311.6,92.1,192,1.00,0,115.6,1042
61290,11.68,63.61,356.5,70.6,214,1.00,0,116.7,1042
61320,13.39,64.00,535.1,169.7,214,1.00,0,117.4,1042
61350,13.89,63.99,530.9,224.4,316,1.57,0,116.4,1042
61380,11.01,63.68,462.4,205.2,260,4.41,0,116.8,1042
61410,8.95,63.34,303.0,92.4,345,1.00,0,118.0,1042
61440,14.86,63.33,751.6,280.0,362,3.34,0,118.8,1042
61470,14.81,63.26,572.0,244.1,372,5.46,0,118.9,1042
61500,15.40,63.29,767.7,223.4,254,1.00,0,119.5,1042
61530,12.09,63.57,578.1,143.5,279,3.47,0,120.0,1042
61560,12.42,63.97,652.6,282.9,321,5.79,1,121.0,1042
61590,17.32,64.09,389.6,125.3,316,2.04,0,120.9,1042
61620,13.41,63.86,695.1,237.7,400,2.88,0,119.8,1042
61650,17.98,64.12,486.0,177.7,357,5.06,0,120.7,1042
61680,14.08,63.91,598.0,178.9,303,1.00,0,121.5,1042
61710,15.88,64.05,484.0,189.3,301,4.59,0,120.3,1042
61740,12.06,64.37,585.6,278.2,389,1.00,0,121.5,1042
61770,14.39,64.71,416.5,137.8,351,3.76,0,120.4,1042
61800,12.67,64.61,730.2,221.1,329,1.00,0,119.6,1042
61830,14.00,64.92,673.8,257.8,437,5.51,0,120.7,1042
61860,17.21,64.69,662.3,225.0,317,6.89,0,121.6,1042
61890,16.23,65.19,290.0,90.5,449,1.91,0,122.6,1042
61920,14.73,65.21,584.2,216.4,448,4.98,0,121.8,1042
61950,15.93,65.66,477.7,120.7,442,2.94,0,121.8,1042
61980,16.37,65.73,357.0,164.4,383,2.98,0,122.9,1042
62010,14.34,66.10,704.8,226.7,348,1.42,0,121.9,1042
62040,15.01,66.62,606.3,186.8,397,5.69,0,121.5,1042
62070,20.65,66.89,511.1,237.3,458,7.94,0,122.1,1042
62100,18.05,66.63,750.0,227.4,341,9.08,0,122.2,1042
62130,18.87,66.70,553.6,131.5,413,7.81,0,121.8,1042
62160,20.11,66.55,371.2,134.5,407,9.01,0,121.0,1042
62190,13.73,66.27,563.6,228.6,464,2.75,0,120.3,1042
62220,20.85,66.47,748.3,248.7,448,10.76,0,121.1,1042
62250,18.20,66.85,668.9,255.7,443,6.78,0,121.1,1042
62280,13.47,66.79,449.3,127.3,455,4.11,0,121.8,1042
62310,16.43,66.66,606.1,217.9,323,2.75,0,120.7,1042
62340,17.16,66.39,694.8,229.9,431,1.87,0,120.4,1042
62370,17.68,66.04,396.4,135.7,348,5.01,0,121.6,1042
62400,12.74,66.22,403.6,128.2,399,1.74,0,120.8,1042
62430,19.77,66.02,418.8,133.0,312,9.75,0,121.2,1042
62460,19.10,66.54,764.0,251.8,397,9.54,0,120.1,1042
62490,19.28,66.78,746.0,303.4,325,7.53,0,120.2,1042
62520,18.46,67.32,411.4,150.7,355,3.50,0,120.0,1042
62550,12.01,67.12,395.9,108.2,398,1.00,0,119.2,1042
62580,16.53,67.64,352.7,84.5,374,3.35,0,119.9,1042
62610,16.76,67.34,360.2,133.7,344,8.11,0,119.8,1042
62640,17.30,67.73,258.7,48.3,396,8.38,0,119.7,1042
62670,12.71,68.11,760.3,206.8,313,1.00,0,119.7,1042
62700,12.84,67.77,406.6,159.2,312,3.31,0,118.7,1042
62730,11.42,68.10,259.7,81.4,262,1.00,0,118.9,1042
62760,9.65,68.61,538.3,244.0,261,3.63,0,119.4,1042
62790,11.62,68.41,606.3,222.7,284,4.59,0,119.4,1042
62820,13.92,68.60,443.4,146.4,290,6.87,0,118.3,1042
62850,13.89,68.35,397.3,160.8,326,1.00,0,117.9,1042
62880,9.94,68.04,373.5,160.2,342,4.53,0,119.1,1042
62910,9.57,68.32,665.0,244.7,207,2.67,0,118.1,1042
62940,8.73,68.33,548.2,244.8,297,1.00,0,118.2,1042
62970,12.59,68.43,756.3,233.4,223,1.54,0,117.7,1042
63000,6.90,68.52,589.1,209.3,220,1.00,1,119.2,1042
63030,9.66,68.45,278.6,111.5,187,1.00,0,119.1,1042
63060,10.05,68.85,401.4,104.0,253,3.09,0,117.9,1042
63090,6.63,68.96,760.6,322.6,267,1.00,0,117.8,1042
63120,7.91,69.25,758.6,299.2,253,1.00,0,118.4,1042
63150,3.79,69.27,329.3,110.8,202,1.00,0,119.1,1042
63180,5.11,69.04,437.8,201.2,246,1.00,0,119.5,1042
63210,7.39,69.48,336.0,138.2,164,1.00,0,118.8,1042
63240,0.88,69.52,755.5,235.4,222,1.00,0,119.1,1042
63270,4.26,69.56,374.4,91.4,227,1.00,0,119.8,1042
63300,1.14,69.57,350.0,156.8,161,1.00,0,119.7,1042
63330,1.21,70.05,711.5,269.1,188,1.00,0,118.7,1042
63360,1.02,70.54,292.2,73.7,148,1.00,0,118.1,1042
63390,6.22,70.50,473.3,152.6,202,1.00,0,118.2,1042
63420,0.50,70.66,273.8,57.7,109,1.00,0,117.5,1042
63450,3.01,70.44,349.0,167.0,99,1.00,0,116.7,1042
63480,0.82,70.45,668.5,261.7,83,1.00,0,116.7,1042
63510,0.50,70.93,696.1,257.1,149,1.00,0,115.5,1042
63540,2.15,70.67,301.3,139.7,75,1.00,0,115.5,1042
63570,3.06,70.90,349.0,112.0,154,1.00,0,115.3,1042
63600,0.86,70.89,395.7,172.0,92,1.00,0,114.1,1042
63630,1.69,70.81,696.3,319.0,160,1.00,0,113.6,1042
63660,0.50,70.95,620.8,201.0,62,1.00,0,113.0,1042
63690,0.50,71.29,642.3,233.7,159,1.00,0,113.4,1042
63720,0.50,71.30,315.6,129.0,135,1.00,0,112.5,1042
63750,0.50,71.53,362.3,92.2,30,1.00,0,111.8,1042
63780,0.50,71.40,276.4,154.1,147,1.00,0,111.0,1042
63810,0.50,71.19,377.9,125.0,124,1.00,0,110.2,1042
63840,1.36,71.71,506.7,147.6,35,1.00,0,110.1,1042
63870,0.50,71.58,609.4,186.6,132,1.00,0,111.2,1042
63900,2.02,71.58,326.2,141.6,58,1.00,0,111.1,1042
63930,0.50,71.65,497.8,194.2,110,1.00,0,112.2,1042
63960,0.50,71.59,552.4,147.5,80,1.00,0,112.0,1042
63990,0.50,71.70,616.8,242.9,53,1.00,0,110.9,1042
64020,0.50,71.79,721.6,321.2,42,1.00,0,111.0,1042
64050,0.85,72.13,422.4,200.6,37,1.00,0,111.2,1042
64080,0.50,72.23,469.6,216.1,84,1.00,0,110.7,1042
64110,0.50,72.46,474.6,155.7,136,1.00,0,109.8,1042
64140,3.35,72.72,584.3,159.3,92,1.00,0,110.5,1042
64170,0.50,73.10,371.2,116.7,146,1.00,0,109.7,1042
64200,1.89,72.98,756.1,279.8,52,1.00,0,109.2,1042
64230,0.50,72.74,335.9,75.5,174,1.00,0,110.3,1042
64260,3.63,73.20,488.5,168.8,93,1.09,0,109.1,1042
64290,0.50,73.66,449.1,200.8,140,1.00,0,109.7,1042
64320,0.50,73.42,539.3,152.7,136,1.00,0,108.6,1042
64350,1.78,73.76,431.0,136.1,105,1.00,0,109.5,1042
64380,2.80,73.53,479.8,119.7,142,1.00,0,109.1,1042
64410,0.50,73.77,645.3,225.3,198,1.00,0,109.3,1042
64440,5.38,73.78,354.9,125.0,178,2.19,0,109.3,1042
64470,5.24,73.66,570.7,181.4,168,1.00,0,110.2,1042
64500,4.16,73.33,363.0,150.5,194,1.00,0,110.8,1042
64530,7.61,73.67,472.6,218.7,231,1.00,0,111.5,1042
64560,1.31,73.60,696.9,245.1,147,1.00,0,112.1,1042
64590,6.77,73.33,451.7,101.9,237,1.00,0,112.8,1042
64620,8.52,73.60,421.5,134.6,171,1.00,0,113.1,1042
64650,8.94,73.27,382.0,123.8,216,2.65,0,112.2,1042
64680,4.17,73.57,501.3,161.6,186,1.00,0,111.4,1042
64710,5.57,73.77,282.0,109.0,235,1.25,1,112.9,1042
64740,6.95,73.52,627.8,259.7,271,1.00,0,112.0,1042
64770,8.39,73.40,299.7,126.4,293,1.00,0,111.1,1042
64800,8.80,73.79,730.2,277.2,285,1.00,0,111.3,1042
64830,11.04,74.20,733.0,300.9,221,1.00,0,112.5,1042
64860,5.73,74.70,492.8,179.2,276,1.00,0,113.2,1042
64890,6.69,75.03,452.3,119.8,250,1.29,0,113.0,1042
64920,13.02,75.22,469.7,133.9,235,1.00,0,113.4,1042
64950,12.39,75.31,591.7,131.4,266,3.41,0,113.6,1042
64980,14.34,74.98,691.5,269.4,223,2.46,0,113.0,1042
65010,9.02,74.93,378.3,134.9,253,2.90,0,111.9,1042
65040,13.08,74.96,393.9,120.6,332,1.00,0,111.0,1042
65070,14.77,74.95,727.4,293.4,353,1.00,0,111.4,1042
65100,11.85,75.36,627.4,218.2,369,4.81,0,110.5,1042
65130,14.79,75.81,517.2,187.9,298,1.00,0,111.4,1042
65160,10.53,76.25,660.9,226.0,267,4.51,0,111.8,1042
65190,11.89,76.37,331.8,121.6,292,1.00,0,110.7,1042
65220,17.44,76.71,379.2,80.5,336,7.65,0,110.4,1042
65250,12.41,76.41,242.1,65.2,394,4.05,0,110.7,1042
65280,12.94,76.11,398.0,190.5,356,3.35,0,110.2,1042
65310,16.04,76.48,545.8,208.9,296,1.35,0,110.4,1042
65340,18.76,76.91,304.6,123.7,436,3.75,0,110.0,1042
65370,18.34,76.90,516.4,206.3,421,2.36,0,108.9,1042
65400,19.18,76.90,752.4,199.3,417,8.62,0,110.0,1042
65430,19.52,77.13,531.5,197.3,418,4.59,0,110.8,1042
65460,14.79,77.41,298.6,100.8,363,4.27,0,111.6,1042
65490,13.40,77.57,475.9,153.5,376,3.23,0,111.4,1042
65520,19.19,77.34,755.8,271.6,455,7.65,0,112.1,1042
65550,17.40,77.81,404.1,80.4,384,9.25,0,113.0,1042
65580,17.90,77.93,299.4,94.0,372,6.57,0,112.6,1042
65610,14.97,77.72,283.8,78.5,449,6.41,0,113.2,1042
65640,15.41,77.64,621.1,222.8,404,1.00,1,114.6,1042
65670,13.14,77.56,590.3,151.5,415,3.47,0,113.8,1042
65700,14.71,77.58,390.6,186.9,363,1.94,0,114.7,1042
65730,15.54,77.31,330.8,67.3,338,3.22,0,113.5,1042
65760,20.62,77.41,470.2,156.8,382,6.30,0,114.0,1042
65790,15.62,77.55,465.9,186.6,457,3.24,0,113.6,1042
65820,18.23,77.82,508.4,183.9,442,8.66,0,113.0,1042
65850,19.70,78.25,410.9,112.8,463,9.92,0,112.6,1042
65880,16.42,78.40,312.1,146.7,338,7.83,0,112.2,1042
65910,19.04,78.74,612.5,227.8,401,9.00,1,113.0,1042
65940,18.66,79.14,342.6,103.4,400,9.57,0,113.0,1042
65970,12.68,78.88,505.1,133.5,346,1.50,0,114.1,1042
66000,12.87,79.02,693.3,202.5,321,1.34,0,114.5,1042
66030,18.44,79.27,717.8,242.5,347,5.49,0,114.7,1042
66060,18.74,79.34,439.2,163.8,329,8.15,0,114.1,1042
66090,16.99,79.66,338.3,144.6,396,3.68,0,114.8,1042
66120,17.53,79.32,372.6,97.0,305,8.65,0,115.2,1042
66150,11.74,79.84,666.9,225.0,378,5.16,0,115.0,1042
66180,15.22,79.76,356.5,96.4,280,5.75,0,113.9,1042
66210,10.60,79.67,632.0,150.4,408,1.00,0,115.0,1042
66240,14.65,79.99,318.3,143.8,309,1.48,0,115.5,1042
66270,14.87,80.42,720.5,201.4,294,1.00,0,115.5,1042
66300,14.21,80.22,674.7,187.4,301,2.86,0,115.3,1042
66330,11.71,80.09,680.4,225.3,375,2.45,1,114.6,1042
66360,13.73,79.85,547.3,155.6,323,1.05,0,114.7,1042
66390,13.64,80.22,599.8,183.7,242,1.43,0,114.0,1042
66420,8.66,80.07,267.7,101.9,263,1.00,0,115.1,1042
66450,11.17,80.00,438.7,164.2,222,5.31,0,114.8,1042
66480,12.65,80.07,287.0,125.2,317,4.07,0,115.1,1042
66510,7.71,80.46,518.3,218.7,311,1.00,1,115.4,1042
66540,7.24,80.51,455.4,163.1,288,1.00,0,115.1,1042
66570,12.46,80.59,754.7,265.6,202,2.33,0,114.2,1042
66600,5.52,80.27,290.3,79.6,297,1.00,0,113.8,1042
66630,4.47,80.30,340.8,144.8,259,1.00,0,112.7,1042
66660,6.55,80.72,599.6,206.1,261,1.00,0,113.6,1042
66690,6.33,80.82,430.9,127.2,259,1.00,0,113.3,1042
66720,6.41,80.65,323.5,124.3,259,1.83,0,112.3,1042
66750,3.42,80.48,619.1,197.8,207,1.00,0,112.1,1042
66780,2.47,80.39,346.3,176.6,203,1.00,0,113.0,1042
66810,1.36,80.80,743.2,288.3,145,1.00,0,113.4,1042
66840,5.37,80.58,402.2,141.5,106,1.00,1,113.8,1042
66870,1.65,80.24,695.4,225.4,122,1.00,0,113.4,1042
66900,4.12,80.43,273.3,70.9,226,1.00,0,113.5,1042
66930,0.50,80.87,346.5,112.0,208,1.00,0,112.9,1042
66960,4.21,81.26,296.6,98.0,152,1.00,0,113.2,1042
66990,0.50,81.13,354.1,105.8,202,1.00,0,113.7,1042
67020,1.25,81.55,548.0,187.9,141,1.00,0,113.6,1042
67050,4.43,81.58,307.2,92.8,104,1.00,0,112.5,1042
67080,0.50,81.68,394.1,95.0,182,1.00,0,112.5,1042
67110,0.50,82.00,486.5,155.4,163,1.00,0,113.4,1042
67140,0.50,81.68,562.6,210.2,118,1.00,0,113.3,1042
67170,0.93,82.05,445.5,113.6,113,1.00,0,113.2,1042
67200,0.50,82.54,423.6,98.2,38,1.00,0,112.3,1042
67230,0.50,82.39,519.7,150.0,77,1.00,0,113.0,1042
67260,0.50,82.68,390.7,171.4,145,1.00,1,114.0,1042
67290,0.50,82.40,563.8,222.9,155,1.00,0,114.3,1042
67320,0.50,82.19,626.2,198.9,75,1.00,0,114.7,1042
67350,0.50,82.73,608.9,248.4,154,1.00,0,113.8,1042
67380,0.50,82.90,487.5,152.5,15,1.00,1,114.7,1042
67410,0.74,83.11,334.9,161.5,146,1.00,0,114.2,1042
67440,0.50,83.53,726.8,264.8,144,1.00,1,114.0,1042
67470,2.17,83.48,743.6,284.8,11,1.00,0,115.0,1042
67500,0.50,83.79,275.2,48.9,59,1.00,0,114.3,1042
67530,2.10,83.92,742.4,258.1,115,1.00,0,113.4,1042
67560,1.85,83.68,592.1,192.7,36,1.00,0,114.3,1042
67590,2.14,83.52,660.0,233.9,145,1.00,0,113.2,1042
67620,2.73,83.46,774.2,266.5,115,1.00,0,113.8,1042
67650,0.50,83.82,265.0,61.6,81,1.00,0,114.1,1042
67680,2.00,84.11,476.0,150.3,151,1.00,0,114.5,1042
67710,0.50,83.97,443.9,171.3,27,1.00,0,113.4,1042
67740,1.44,84.05,749.9,310.5,89,1.00,0,114.5,1042
67770,0.50,84.07,278.5,128.2,81,1.00,0,114.6,1042
67800,2.79,83.96,366.1,134.0,110,1.00,0,114.0,1042
67830,3.47,83.86,503.9,139.3,154,1.00,0,113.9,1042
67860,0.50,83.61,741.5,296.6,179,1.00,0,114.2,1042
67890,0.50,84.13,365.8,165.0,139,1.00,0,114.1,1042
67920,0.50,84.62,533.6,215.0,87,1.00,0,115.3,1042
67950,0.50,84.62,411.1,147.6,146,1.00,0,116.1,1042
67980,3.23,84.80,588.4,160.8,116,1.00,0,117.2,1042
68010,6.58,84.53,676.2,187.0,154,1.00,0,117.1,1042
68040,3.77,84.84,620.7,213.5,168,1.00,0,116.8,1042
68070,6.11,85.16,628.1,178.3,109,1.00,0,116.6,1042
68100,5.09,85.17,634.8,188.1,192,1.00,0,116.2,1042
68130,1.44,85.60,461.0,128.9,194,1.00,0,116.8,1042
68160,6.23,86.07,643.2,266.3,219,1.00,0,115.6,1042
68190,8.59,86.44,773.7,261.5,119,1.00,0,116.2,1042
68220,8.23,86.86,592.0,218.7,247,1.00,0,115.3,1042
68250,9.74,87.12,637.8,249.5,149,3.74,0,116.4,1042
68280,6.47,87.52,581.0,178.5,176,1.06,0,115.3,1042
68310,7.90,87.87,439.6,166.6,199,1.00,0,115.7,1042
68340,9.45,88.40,509.3,158.3,263,1.00,0,116.0,1042
68370,8.84,88.89,331.1,136.6,241,1.00,0,116.6,1042
68400,8.69,89.04,621.1,210.3,308,1.00,0,116.8,1042
68430,8.35,88.72,598.1,236.9,253,1.00,0,115.8,1042
68460,6.80,88.57,498.4,196.5,206,1.00,0,116.1,1042
68490,11.04,89.02,715.2,281.2,237,1.00,0,115.2,1042
68520,10.46,89.37,774.4,285.8,272,1.30,0,115.7,1042
68550,8.73,89.81,788.9,246.4,313,1.00,0,114.9,1042
68580,13.16,90.00,715.6,209.2,229,5.35,0,113.9,1042
68610,11.84,89.85,332.3,94.2,299,1.00,0,114.3,1042
68640,13.22,90.23,332.3,68.0,300,2.22,0,114.7,1042
68670,9.42,90.68,649.4,175.8,291,1.51,0,115.1,1042
68700,9.68,90.92,578.4,153.0,255,3.13,0,115.1,1042
68730,12.77,91.13,705.5,229.8,346,1.00,0,114.3,1042
68760,11.49,91.40,462.8,147.1,302,4.49,0,114.4,1042
68790,14.56,91.46,496.2,140.8,310,3.03,0,115.2,1042
68820,12.71,91.99,533.6,176.6,283,1.00,0,115.5,1042
68850,16.34,62.98,309.7,68.3,353,3.58,0,115.3,1042
68880,14.63,63.19,639.4,223.2,356,1.00,0,115.0,1042
68910,12.97,62.94,603.0,246.2,318,5.57,0,114.5,1042
68940,12.89,63.43,418.4,93.3,307,6.66,0,114.0,1042
68970,12.71,63.91,740.8,261.8,431,5.96,0,113.9,1042
69000,17.71,64.36,541.9,162.8,423,8.72,0,112.9,1042
69030,16.51,64.74,683.5,203.8,340,4.49,0,112.1,1042
69060,19.94,64.73,686.0,246.6,351,6.81,0,113.0,1042
69090,14.29,64.75,559.1,254.8,380,3.82,0,112.3,1042
69120,20.72,65.06,475.9,147.2,332,5.43,0,113.2,1042
69150,15.34,65.42,722.9,333.3,452,1.50,0,113.1,1042
69180,19.35,65.52,645.6,273.4,405,5.78,0,112.7,1042
69210,19.67,65.31,365.8,107.4,394,5.07,0,112.3,1042
69240,18.97,65.41,611.8,219.8,352,6.16,0,112.2,1042
69270,20.28,65.14,709.4,296.7,469,3.67,0,111.2,1042
69300,15.53,65.02,574.3,201.4,445,4.05,0,111.0,1042
69330,21.08,64.83,399.1,159.9,438,8.74,0,110.0,1042
69360,15.50,64.54,646.9,256.4,456,5.39,0,110.2,1042
69390,17.62,64.22,657.1,227.0,427,3.09,0,109.1,1042
69420,16.97,64.34,587.2,210.6,419,7.79,0,109.6,1042
69450,14.85,64.49,309.7,130.3,431,4.95,0,108.7,1042
69480,15.45,64.34,437.2,91.9,459,2.24,0,107.6,1042
69510,14.72,64.49,805.3,214.8,409,4.78,0,106.5,1042
69540,18.97,64.65,663.5,230.3,380,7.26,0,105.6,1042
69570,14.03,65.12,512.8,164.0,448,6.33,0,104.4,1042
69600,13.20,65.47,708.8,225.2,351,1.00,0,105.3,1042
69630,18.25,65.69,567.7,139.7,320,3.81,0,105.0,1042
69660,18.99,65.76,661.7,228.3,301,3.24,0,105.3,1042
69690,14.93,66.24,731.1,250.9,419,4.86,0,105.9,1042
69720,15.97,66.09,555.4,221.7,339,5.32,0,106.2,1042
69750,13.68,66.03,463.6,168.6,391,6.65,0,106.7,1042
69780,15.09,65.69,768.2,291.6,388,6.37,0,106.2,1042
69810,17.92,65.86,421.1,185.7,397,6.36,0,106.3,1042
69840,12.33,65.77,363.9,130.5,371,1.92,0,107.2,1042
69870,17.88,66.21,724.2,212.0,397,4.19,0,107.7,1042
69900,15.86,66.22,704.6,216.8,385,6.76,0,106.6,1042
69930,12.62,66.20,810.1,273.6,314,6.40,0,107.3,1042
69960,10.73,66.31,668.6,240.6,246,2.34,0,108.1,1042
69990,14.55,66.50,578.0,195.0,309,4.99,0,107.3,1042
70020,9.72,66.70,520.4,175.8,248,1.00,0,106.6,1042
70050,9.22,66.49,429.4,162.9,249,2.34,0,107.1,1042
70080,14.49,66.81,321.8,130.4,232,1.00,0,106.9,1042
70110,14.14,67.27,511.4,185.9,323,5.02,0,107.6,1042
70140,10.45,67.68,759.4,295.3,236,1.00,0,107.5,1042
70170,11.87,67.60,645.3,263.7,296,1.00,0,107.7,1042
70200,9.88,68.06,721.6,228.0,212,3.12,0,108.7,1042
70230,6.07,68.06,620.6,183.7,196,1.84,1,108.7,1042
70260,11.56,68.04,615.6,207.9,253,3.08,0,109.5,1042
70290,6.59,68.24,428.4,149.7,180,1.02,0,109.2,1042
70320,5.05,67.95,435.6,193.9,235,1.00,1,108.7,1042
70350,8.11,67.92,315.1,96.6,181,1.00,0,108.6,1042
70380,10.41,67.81,503.7,225.2,133,1.00,0,108.2,1042
70410,4.32,68.07,811.2,307.3,190,1.00,0,108.2,1042
70440,5.48,68.43,585.2,155.7,242,1.37,0,108.0,1042
70470,6.35,68.66,400.4,157.9,223,1.00,0,108.4,1042
70500,2.18,69.18,394.4,154.3,160,1.00,0,109.0,1042
70530,5.80,69.67,575.4,214.1,103,1.00,0,108.2,1042
70560,1.27,70.16,634.3,197.1,210,1.00,0,108.0,1042
70590,6.80,47.18,672.8,220.8,130,1.00,0,108.9,1042
70620,0.67,47.13,486.3,154.7,119,1.00,0,110.0,1042
70650,5.88,46.82,485.5,187.5,73,1.00,0,109.7,1042
70680,6.01,46.83,765.4,262.5,172,1.00,0,109.5,1042
70710,1.15,47.25,464.7,147.9,125,1.00,0,110.4,1042
70740,0.50,47.59,560.1,224.0,104,1.00,0,110.5,1042
70770,5.28,47.96,348.5,119.9,174,1.00,0,110.3,1042
70800,0.50,47.85,772.6,308.5,159,1.00,0,109.9,1042
70830,3.47,48.01,465.9,150.9,152,1.00,0,110.7,1042
70860,3.54,48.15,476.0,173.9,58,1.00,0,111.8,1042
70890,1.82,48.49,329.1,132.4,137,1.00,0,111.4,1042
70920,3.52,48.47,793.1,274.8,39,1.00,0,111.7,1042
70950,1.08,48.24,391.7,151.9,97,1.00,0,111.5,1042
70980,0.50,48.45,633.4,211.0,62,1.00,0,111.4,1042
71010,3.77,48.95,781.1,294.2,138,1.00,0,111.4,1042
71040,3.94,49.37,515.7,216.2,72,1.17,1,110.8,1042
71070,4.60,49.08,565.3,184.8,73,1.00,0,109.7,1042
71100,3.51,48.91,693.2,302.5,123,1.00,0,110.2,1042
71130,1.11,49.09,813.1,360.0,106,1.00,0,109.6,1042
71160,2.10,49.50,402.5,124.7,71,1.00,1,109.2,1042
71190,0.50,49.37,543.8,228.9,103,1.00,0,109.2,1042
71220,0.50,49.35,644.1,217.9,77,1.00,1,109.0,1042
71250,4.09,49.67,588.8,193.0,18,1.00,0,109.4,1042
71280,3.58,49.88,397.4,144.1,102,1.00,0,110.2,1042
71310,0.50,49.72,527.1,208.1,32,1.00,0,110.4,1042
71340,0.50,50.05,357.7,72.6,122,1.00,0,110.8,1042
71370,5.48,50.52,860.7,339.7,106,1.00,0,110.2,1042
71400,0.50,50.66,651.7,209.9,142,1.00,0,109.9,1042
71430,5.34,50.48,715.7,265.1,94,1.00,0,108.8,1042
71460,4.49,50.82,344.9,119.0,136,1.00,1,108.9,1042
71490,4.59,51.32,829.5,249.1,85,1.00,0,108.5,1042
71520,0.78,51.56,798.4,281.3,78,1.00,0,108.7,1042
71550,5.86,51.89,422.8,150.1,135,1.00,0,108.1,1042
71580,1.23,52.27,715.9,182.7,130,1.00,0,108.7,1042
71610,1.68,52.00,365.3,109.7,108,1.00,0,109.7,1042
71640,1.76,52.49,609.5,238.2,212,1.00,0,110.0,1042
71670,9.53,52.65,448.1,158.6,211,2.33,0,110.8,1042
71700,9.50,52.34,619.1,241.1,105,1.00,0,110.0,1042
71730,7.01,52.84,823.3,217.0,233,1.00,0,110.0,1042
71760,5.81,52.50,365.2,119.3,207,1.00,1,109.9,1042
71790,10.90,52.41,689.8,269.0,238,1.00,0,109.5,1042
71820,6.34,52.52,529.8,151.3,214,1.75,0,109.6,1042
71850,8.61,52.39,637.8,202.2,210,1.00,0,109.6,1042
71880,5.11,52.61,841.0,304.0,220,1.89,0,109.9,1042
71910,6.74,52.95,592.9,247.1,249,1.00,0,109.4,1042
71940,13.24,52.74,449.2,168.3,265,1.46,0,109.3,1042
71970,9.49,53.12,483.9,181.3,258,4.52,0,108.8,1042
